id,fuente,titulo,precio_clp,gastos_comunes_clp,gastos_comunes_estimado,total_estimado_clp,dormitorios,banos,superficie_m2,direccion,comuna,barrio,corredor,plazo_entrega,lat,lng,relevancia,dentro_presupuesto,calza_dormitorios,url,google_maps
d3fa04a74b02a809,portalinmobiliario,Departamento Marín Id: 55086,550000,,True,670000,3,2,80.0,"Marín, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4477789,-70.643572,100,True,True,https://portalinmobiliario.com/MLC-4073520516-departamento-marin-id-55086-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4477789,-70.643572"
b26983a2fce7dee1,portalinmobiliario,Carmen Esquina Santa Isabel),320000,,True,440000,2,1,45.0,"Av. Sta. Isabel 502, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4503098,-70.6417869,80,True,False,https://portalinmobiliario.com/MLC-4101805748-carmen-esquina-santa-isabel-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4503098,-70.6417869"
5acd78e4d20ed707,portalinmobiliario,San Isidro 543,345000,,True,465000,2,2,31.0,"San Isidro 543, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.451076,-70.642898,80,True,False,https://portalinmobiliario.com/MLC-1573161015-san-isidro-543-_JM,"https://www.google.com/maps/search/?api=1&query=-33.451076,-70.642898"
fdbab38543e83c8d,portalinmobiliario,Edificio Carmen Vista Norte Piso 17,370000,,True,490000,2,1,36.0,"Carmen 616, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4514901,-70.6410122,80,True,False,https://portalinmobiliario.com/MLC-4042608700-edificio-carmen-vista-norte-piso-17-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4514901,-70.6410122"
e60c406499db570a,portalinmobiliario,Departamento Carmen Id: 141709,380000,,True,500000,2,2,53.0,"Carmen, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4562943,-70.6398736,80,True,False,https://portalinmobiliario.com/MLC-4112422330-departamento-carmen-id-141709-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4562943,-70.6398736"
fbfca8ffdc77bba3,portalinmobiliario,Depto 2d 1b - Metro Parque Bustamante! (171931),430000,,True,550000,2,1,42.0,"Ramón Carnicer 1 - 300, Providencia, Chile, Barrio Italia, Providencia",Providencia,Barrio Italia,,,-33.4400443,-70.6327356,80,True,False,https://portalinmobiliario.com/MLC-2016102857-depto-2d-1b-metro-parque-bustamante-171931-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4400443,-70.6327356"
9c68fecf6ea4dcae,portalinmobiliario,Departamento San Isidro Id: 28770,470000,,True,590000,2,1,42.0,"San Isidro, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4455331,-70.6441879,80,True,False,https://portalinmobiliario.com/MLC-4006748310-departamento-san-isidro-id-28770-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4455331,-70.6441879"
defd57ab1274b51f,portalinmobiliario,Departamento Portugal Id: 139272,470000,,True,590000,2,2,47.0,"Portugal, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4665798,-70.6305726,80,True,False,https://portalinmobiliario.com/MLC-4037176536-departamento-portugal-id-139272-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4665798,-70.6305726"
f750390fbb41d7b5,portalinmobiliario,"Carmen 368 - Departamento 2d2b(4c), Santiago",475775,,True,595775,2,2,52.0,"Carmen 368, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4482589,-70.6419374,80,True,False,https://portalinmobiliario.com/MLC-1958755297-carmen-368-departamento-2d2b4c-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4482589,-70.6419374"
f7fd0969088ac22d,portalinmobiliario,"Espectacular Departamento Remodelado, Metro Santa Isabel",480000,,True,600000,2,2,50.0,"Portugal 300 - 600, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4459552,-70.6359414,80,True,False,https://portalinmobiliario.com/MLC-4063909234-espectacular-departamento-remodelado-metro-santa-isabel-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4459552,-70.6359414"
2de1412ecc235f76,portalinmobiliario,Collective Bustamante,489840,,True,609840,2,2,21.0,"Av. Gral. Bustamante 655, Ñuñoa, Metro Irarrázaval, Ñuñoa",Ñuñoa,Bustamante,,Entrega inmediata,-33.451625,-70.59587499999999,80,True,False,https://portalinmobiliario.com/MLC-3823269928-collective-bustamante-_JM,"https://www.google.com/maps/search/?api=1&query=-33.451625,-70.59587499999999"
8324fa9b391d3b68,portalinmobiliario,Departamento Marín Id: 41145,495000,,True,615000,2,2,52.0,"Marín, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4477789,-70.643572,80,True,False,https://portalinmobiliario.com/MLC-4108986152-departamento-marin-id-41145-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4477789,-70.643572"
6cca912b0680a3c6,portalinmobiliario,Portugal | Metro Santa Isabel | 2d +2b+ Estac. + Bod | P 5,520000,,True,640000,2,2,42.0,"PORTUGAL | METRO SANTA ISABEL | 2D +2B+ ESTAC. + BOD | P 5, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.445625,-70.644125,80,True,False,https://portalinmobiliario.com/MLC-4112478292-portugal-metro-santa-isabel-2d-2b-estac-bod-p-5-_JM,"https://www.google.com/maps/search/?api=1&query=-33.445625,-70.644125"
7c95229245eb24fc,portalinmobiliario,Imu San Cristóbal,530660,,True,650660,2,2,34.0,"Inés Matte Urrejola 900, Providencia, Las Condes, Bellavista, Providencia",Providencia,Providencia,,Entrega inmediata,-33.4271005,-70.6258799,80,True,False,https://portalinmobiliario.com/MLC-1555772123-imu-san-cristobal-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4271005,-70.6258799"
306428e4c34532ce,portalinmobiliario,Departamento En Arriendo De 2 Dorm. En Providencia,550000,,True,670000,2,1,43.0,"Av Nueva Providencia / Mardoqueo Fernandez, Los Leones, Providencia",Providencia,Providencia,,,-33.42325,-70.614625,80,True,False,https://portalinmobiliario.com/MLC-4118621050-departamento-en-arriendo-de-2-dorm-en-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.42325,-70.614625"
83d59de454fc1ecc,portalinmobiliario,Departamento En Arriendo De 2 Dorm. En Santiago,550000,,True,670000,2,2,50.0,"Argomedo / Depto Mariposa, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.451125,-70.64387500000001,80,True,False,https://portalinmobiliario.com/MLC-4063921922-departamento-en-arriendo-de-2-dorm-en-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.451125,-70.64387500000001"
d254d178403475e2,portalinmobiliario,Departamento Carmen Id: 172414,550000,,True,670000,2,2,59.0,"Carmen, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4562943,-70.6398736,80,True,False,https://portalinmobiliario.com/MLC-1988145407-departamento-carmen-id-172414-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4562943,-70.6398736"
43e86b9d8bae9d2f,portalinmobiliario,¡sin Comisión! Depto. 2d + 1b [id: W20131],560000,,True,680000,2,1,84.0,"Santa Magdalena 10, Los Leones, Providencia",Providencia,Providencia,,,-33.4211536,-70.6092864,80,True,False,https://portalinmobiliario.com/MLC-4051094766-sin-comision-depto-2d-1b-id-w20131-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4211536,-70.6092864"
86e6ec7453166182,portalinmobiliario,Departamento Ubicado En Corazón De   Providencia,560000,,True,680000,2,1,45.0,"Obispo Donoso 30, Providencia, Plaza Italia, Providencia",Providencia,Providencia,,,-33.4371156,-70.6285944,80,True,False,https://portalinmobiliario.com/MLC-4093527428-departamento-ubicado-en-corazon-de-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4371156,-70.6285944"
df957f535ed8334a,portalinmobiliario,"Departamento Barrio Italia, Buena Ubicación , 1 Est 1 Bod",570000,,True,690000,2,2,56.0,"Condell 1872, Ñuñoa, Metro Irarrázaval, Ñuñoa",Ñuñoa,Condell,,,-33.4523504,-70.6240357,80,True,False,https://portalinmobiliario.com/MLC-4073506788-departamento-barrio-italia-buena-ubicacion-1-est-1-bod-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4523504,-70.6240357"
4a3902f4b44871cd,portalinmobiliario,Edificio Av. Sta. Rosa (1 Est.) Vista Norponiente Piso 8,580000,,True,700000,2,2,38.0,"Av. Sta. Rosa 250, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4471278,-70.6447098,80,True,False,https://portalinmobiliario.com/MLC-1984814261-edificio-av-sta-rosa-1-est-vista-norponiente-piso-8-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4471278,-70.6447098"
3a378f5eaadab1d1,portalinmobiliario,Acogedor Departamento En Excelente Ubicación,590000,,True,710000,2,2,40.0,"LYON CON POCURO, Providencia",Providencia,Providencia,,,-33.430375,-70.609625,80,True,False,https://portalinmobiliario.com/MLC-2013964185-acogedor-departamento-en-excelente-ubicacion-_JM,"https://www.google.com/maps/search/?api=1&query=-33.430375,-70.609625"
3551e83846617b5e,portalinmobiliario,"Dos Dormitorios, Metro Pedro De Valdivia (168514)",590000,,True,710000,2,1,46.0,"La Concepción, Pedro De Valdivia, Providencia",Providencia,Providencia,,,-33.4217949,-70.6184643,80,True,False,https://portalinmobiliario.com/MLC-1990019829-dos-dormitorios-metro-pedro-de-valdivia-168514-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4217949,-70.6184643"
8056ba4f3d2a4922,portalinmobiliario,A Pasos De Av. Providencia Metro Estación,590000,,True,710000,2,2,70.0,"Av. Luis Thayer Ojeda, Providencia, Las Lilas, Providencia",Providencia,Providencia,,,-33.4380094,-70.5965175,80,True,False,https://portalinmobiliario.com/MLC-4102140038-a-pasos-de-av-providencia-metro-estacion-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4380094,-70.5965175"
16a6b9fbdf756266,portalinmobiliario,"Depto Arriendo 2 Dorm. 1 Baño Sin Estac. Pocuro, Providencia",640000,,True,760000,2,1,49.0,"Austria, Providencia, Pedro De Valdivia, Providencia",Providencia,Providencia,,,-33.4351366,-70.6065949,80,True,False,https://portalinmobiliario.com/MLC-4105461264-depto-arriendo-2-dorm-1-bano-sin-estac-pocuro-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4351366,-70.6065949"
c9f3ea7585ae746d,portalinmobiliario,Departamento Con Disponibilidad  Inmediata 2d+2b+1est,650000,,True,770000,2,2,58.0,"VALENZUELA CASTILLO / MARCHANT PEREIRA, Pedro De Valdivia, Providencia",Providencia,Providencia,,,-33.422,-70.609875,80,True,False,https://portalinmobiliario.com/MLC-2006029563-departamento-con-disponibilidad-inmediata-2d2b1est-_JM,"https://www.google.com/maps/search/?api=1&query=-33.422,-70.609875"
d5f76d66eba0ee87,portalinmobiliario,"Departamento En Arriendo, 2d 2b, Providencia",653120,,True,773120,2,2,39.0,"Los Leones, Providencia",Providencia,Providencia,,,-33.422019,-70.6085607,80,True,False,https://portalinmobiliario.com/MLC-4118619720-departamento-en-arriendo-2d-2b-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.422019,-70.6085607"
f04258bccc056196,portalinmobiliario,Depto.2 Dorm/1 Baño En Providencia,653120,,True,773120,2,1,54.0,"DEPTO 2 DORM/1 BAÑO EN CORAZON DE PROVIDENCIA, Los Leones, Providencia",Providencia,Providencia,,,-33.42875,-70.60925,80,True,False,https://portalinmobiliario.com/MLC-4126581092-depto2-dorm1-bano-en-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.42875,-70.60925"
2209ef2d00b086e2,portalinmobiliario,Departamento En Arriendo De 2 Dorm. Sector Bellavista,653120,,True,773120,2,1,72.0,"Bellavista, Bellavista, Providencia",Providencia,Providencia,,,-33.4335512,-70.6312992,80,True,False,https://portalinmobiliario.com/MLC-4133897684-departamento-en-arriendo-de-2-dorm-sector-bellavista-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4335512,-70.6312992"
555cabbfbc7e5057,portalinmobiliario,Departamento En Arriendo De 2 Dorm. En Providencia,653120,,True,773120,2,1,44.0,"Coronel / Suecia, Los Leones, Providencia",Providencia,Providencia,,,-33.421375,-70.611,80,True,False,https://portalinmobiliario.com/MLC-1999183345-departamento-en-arriendo-de-2-dorm-en-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.421375,-70.611"
2118cd52661e8a20,portalinmobiliario,2 Dorm En Providencia,660000,,True,780000,2,2,65.0,"Alférez Real 1041, Providencia, Salvador, Providencia",Providencia,Salvador,,,-33.4392801,-70.6193861,80,True,False,https://portalinmobiliario.com/MLC-4014345078-2-dorm-en-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4392801,-70.6193861"
056535d03a642ca9,portalinmobiliario,Agradable Y Luminoso Departamento Muy Bien Ubicado,670000,,True,790000,2,1,70.0,"Suecia 2561, Providencia, Campus Oriente, Providencia",Providencia,Providencia,,,-33.4434198,-70.6015731,80,True,False,https://portalinmobiliario.com/MLC-2005995541-agradable-y-luminoso-departamento-muy-bien-ubicado-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4434198,-70.6015731"
31d1de74908f25ad,portalinmobiliario,Hernando De Aguirre,680000,,True,800000,2,1,50.0,"Av. Hernando De Aguirre 1156, Providencia, Las Lilas, Providencia",Providencia,Providencia,,,-33.4279909,-70.5978861,80,True,False,https://portalinmobiliario.com/MLC-4116852990-hernando-de-aguirre-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4279909,-70.5978861"
36162b33dbe0c7a3,portalinmobiliario,2 Dormitorios 2 Baños 75m2 A 4 Cuadras Metro Bustamante,680000,,True,800000,2,2,74.0,"AV. BUSTAMANTE CON MARÍN, Barrio Italia, Providencia",Providencia,Barrio Italia,,,-33.429375,-70.6105,80,True,False,https://portalinmobiliario.com/MLC-2025076763-2-dormitorios-2-banos-75m2-a-4-cuadras-metro-bustamante-_JM,"https://www.google.com/maps/search/?api=1&query=-33.429375,-70.6105"
efebf62077f20d91,portalinmobiliario,Edificio Porvenir,302000,,True,422000,3,2,19.0,"Porvenir 43, Santiago, Barrio Diez De Julio, Santiago",Santiago,,,Pronta entrega,-33.4545283,-70.6307432,75,True,True,https://portalinmobiliario.com/MLC-1845469299-edificio-porvenir-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4545283,-70.6307432"
2d2913f9de1c9d01,portalinmobiliario,Edificio Zenteno (1 Bod.) Vista Poniente Piso 16,355000,,True,475000,3,1,32.0,"Zenteno 1490, Parque O'Higgins, Santiago",Santiago,,,,-33.4659288,-70.649754,75,True,True,https://portalinmobiliario.com/MLC-4042620696-edificio-zenteno-1-bod-vista-poniente-piso-16-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4659288,-70.649754"
811dedb2b0833692,portalinmobiliario,Edificio Placer Vista Oriente Piso 3,370000,,True,490000,3,1,45.0,"Placer 1156, Franklin - Biobío, Santiago",Santiago,,,,-33.4757687,-70.648731,75,True,True,https://portalinmobiliario.com/MLC-1984839253-edificio-placer-vista-oriente-piso-3-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4757687,-70.648731"
b5e4185b03288143,portalinmobiliario,Departamento En Av.grecia Y Exequiel Fernandez,440000,,True,560000,3,1,48.0,"DEPARTAMENTO ENTRE AV. GRECIA Y EXEQUIEL FERNANDEZ, Estadio Nacional, Ñuñoa",Ñuñoa,,,,-33.46125,-70.60375,75,True,True,https://portalinmobiliario.com/MLC-2019972615-departamento-en-avgrecia-y-exequiel-fernandez-_JM,"https://www.google.com/maps/search/?api=1&query=-33.46125,-70.60375"
d21472be611b34a4,portalinmobiliario,Departamento San Pablo Id: 136837,520000,,True,640000,3,2,83.0,"San Pablo, Centro Histórico De Santiago, Santiago",Santiago,,,,-33.4342729,-70.6523835,75,True,True,https://portalinmobiliario.com/MLC-4096151956-departamento-san-pablo-id-136837-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4342729,-70.6523835"
cc5e79086ba88001,portalinmobiliario,Departamento En Arriendo En Santiago,535000,,True,655000,3,,70.0,"SECTOR Plaza De Armas, Morande, Santiago, Centro Histórico De Santiago, Santiago",Santiago,,,,-33.447625,-70.651875,75,True,True,https://portalinmobiliario.com/MLC-4112478846-departamento-en-arriendo-en-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.447625,-70.651875"
3beb8d5e5fd5b9be,portalinmobiliario,Jorge Monckeberg 1351 Arrienda Amplio Departamento,575000,,True,695000,3,2,59.0,"Alcalde Jorge Monckeberg 1351, Ñuñoa, Villa Los Jardínes - Villa Los Presidentes, Ñuñoa",Ñuñoa,,,,-33.4669583,-70.5859263,75,True,True,https://portalinmobiliario.com/MLC-2019967885-jorge-monckeberg-1351-arrienda-amplio-departamento-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4669583,-70.5859263"
d56baf2c20cc5263,portalinmobiliario,Sin Comisión | Arrienda Directo Dueño | Ñuñoa | $585.000,585000,,True,705000,3,1,57.0,"Av. Grecia 3664, 7.7601e+06 - 7.7604e+06 Ñuñoa, Región Metropolitana, Chile, Parque Juan XXIII, Ñuñoa",Ñuñoa,,,,-33.4646239,-70.5931155,75,True,True,https://portalinmobiliario.com/MLC-4080600814-sin-comision-arrienda-directo-dueno-nunoa-585000-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4646239,-70.5931155"
3beb77736b7a70ba,portalinmobiliario,Se Arrienda Departamento 3d 2b + E Y B. Metro Los Héroes.,620000,,True,740000,3,2,65.0,"Av. Alameda Libertador Bernardo O'Higgins 1673, 8340531 Santiago, Región Metropolitana, Chile, Centro Histórico De Santiago, Santiago",Santiago,,,,-33.4420638,-70.6456647,75,True,True,https://portalinmobiliario.com/MLC-4042629808-se-arrienda-departamento-3d-2b-e-y-b-metro-los-heroes-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4420638,-70.6456647"
f7f2386660cc515c,portalinmobiliario,"Departamento 3d + 1 Baño, Villa Frei.",653120,,True,773120,3,1,90.0,"Av. Grecia 4926, Ñuñoa, Villa Frei, Ñuñoa",Ñuñoa,,,,-33.4599791,-70.6221377,75,True,True,https://portalinmobiliario.com/MLC-4100166434-departamento-3d-1-bano-villa-frei-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4599791,-70.6221377"
74a7981d177b6da2,portalinmobiliario,Departamento En Arriendo En Providencia,220000,,True,340000,1,1,80.0,"Miguel Claro, Providencia",Providencia,Providencia,,,-33.444675,-70.6174849,65,True,False,https://portalinmobiliario.com/MLC-1986985217-departamento-en-arriendo-en-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.444675,-70.6174849"
e9777d3ddda9f7b0,portalinmobiliario,Departamento En Arriendo En Plaza Italia,240000,,True,360000,1,1,6.0,"Av. Vicuña Mackenna 58, Plaza Italia, Providencia",Providencia,Providencia,,,-33.4397934,-70.6344765,65,True,False,https://portalinmobiliario.com/MLC-2003301259-departamento-en-arriendo-en-plaza-italia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4397934,-70.6344765"
b5bbd122deba18b6,portalinmobiliario,Estudio En Arriendo Excelente Ubicacion En Santiago,260000,,True,380000,1,1,30.0,"Argomedo 459, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.450531,-70.6400635,65,True,False,https://portalinmobiliario.com/MLC-1986991553-estudio-en-arriendo-excelente-ubicacion-en-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.450531,-70.6400635"
9a4c14c48ecb5614,portalinmobiliario,Depto 1d+1b Disponibilidad Inmediata - Portugal 564,270000,,True,390000,1,1,29.0,"Portugal 564, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.44904,-70.6349534,65,True,False,https://portalinmobiliario.com/MLC-3858931144-depto-1d1b-disponibilidad-inmediata-portugal-564-_JM,"https://www.google.com/maps/search/?api=1&query=-33.44904,-70.6349534"
a3d3f9fd2f02e74c,portalinmobiliario,Home Studio Metro Baquedano,280000,,True,400000,1,1,25.0,"Av. Vicuña Mackenna 58, Providencia, Plaza Italia, Providencia",Providencia,Providencia,,,-33.4397934,-70.6344765,65,True,False,https://portalinmobiliario.com/MLC-4006716904-home-studio-metro-baquedano-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4397934,-70.6344765"
26dc0000b792dae2,portalinmobiliario,Lira 254 Depto Estudio En Santiago 1 Mes Con 50% Dscto,286300,,True,406300,1,1,23.0,"Lira 254, Santiago., Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4464779,-70.6398798,65,True,False,https://portalinmobiliario.com/MLC-1983399653-lira-254-depto-estudio-en-santiago-1-mes-con-50-dscto-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4464779,-70.6398798"
fa667d7ffdfb807f,portalinmobiliario,Departamento Santa Victoria Id: 24333,300000,,True,420000,1,1,30.0,"Santa Victoria, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4488853,-70.6426919,65,True,False,https://portalinmobiliario.com/MLC-2016094707-departamento-santa-victoria-id-24333-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4488853,-70.6426919"
2a275ce95c679bfe,portalinmobiliario,Edificio San Isidro Vista Norte Piso 12,305000,,True,425000,1,1,28.0,"San Isidro 234, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4463468,-70.6439886,65,True,False,https://portalinmobiliario.com/MLC-4042646268-edificio-san-isidro-vista-norte-piso-12-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4463468,-70.6439886"
4b01a509b5f717c1,portalinmobiliario,"Granados/ Cerca Metro Santa Lucia, 38m2, Bodega, Piscina",310000,,True,430000,1,1,38.0,"Granados 300 - 600, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4456717,-70.6434389,65,True,False,https://portalinmobiliario.com/MLC-1996216287-granados-cerca-metro-santa-lucia-38m2-bodega-piscina-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4456717,-70.6434389"
77ad2334e2d94892,portalinmobiliario,"Carmen 368 - Departamento 1d1b, Santiago",320970,,True,440970,1,1,34.0,"Carmen 368, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4482589,-70.6419374,65,True,False,https://portalinmobiliario.com/MLC-1948782277-carmen-368-departamento-1d1b-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4482589,-70.6419374"
75e02b436bfc8e32,portalinmobiliario,Disponible Para Visitar,330000,,True,450000,1,1,32.0,"LIRA CON SANTA ISABEL, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.438875,-70.65,65,True,False,https://portalinmobiliario.com/MLC-3919796776-disponible-para-visitar-_JM,"https://www.google.com/maps/search/?api=1&query=-33.438875,-70.65"
178dd5f119d60782,portalinmobiliario,"Acogedor, Hermoso, Recién Remodelado, Conexión Lavadora",335000,,True,455000,1,1,36.0,"Manuel Antonio Tocornal 455, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4489997,-70.6406093,65,True,False,https://portalinmobiliario.com/MLC-4093496826-acogedor-hermoso-recien-remodelado-conexion-lavadora-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4489997,-70.6406093"
b43841ebfa53a026,portalinmobiliario,Lira 254 Depto 1 Dorm Santiago 1 Mes Con 50% Dscto,335000,,True,455000,1,1,29.0,"Lira 254, Santiago., Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4464779,-70.6398798,65,True,False,https://portalinmobiliario.com/MLC-1983376207-lira-254-depto-1-dorm-santiago-1-mes-con-50-dscto-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4464779,-70.6398798"
ca64a70c8a81df55,portalinmobiliario,Departamento Amoblado En Arriendo,340000,,True,460000,1,1,36.0,"AMOBLADO-A PASOS DEL METRO, Barrio Italia, Providencia",Providencia,Barrio Italia,,,-33.426875,-70.61125,65,True,False,https://portalinmobiliario.com/MLC-4118616914-departamento-amoblado-en-arriendo-_JM,"https://www.google.com/maps/search/?api=1&query=-33.426875,-70.61125"
52233f16fc94522c,portalinmobiliario,"Depto. Y Bodega En Arriendo, Con Excelente Conectividad",340000,,True,460000,1,1,32.0,"PORTUGAL CON SANTA VICTORIA, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.441875,-70.652625,65,True,False,https://portalinmobiliario.com/MLC-4006705808-depto-y-bodega-en-arriendo-con-excelente-conectividad-_JM,"https://www.google.com/maps/search/?api=1&query=-33.441875,-70.652625"
d9c503faf209ffe6,portalinmobiliario,Departamento Avenida Santa Isabel Id: 136414,340000,,True,460000,1,1,46.0,"Avenida Santa Isabel, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4523765,-70.6581405,65,True,False,https://portalinmobiliario.com/MLC-4064366328-departamento-avenida-santa-isabel-id-136414-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4523765,-70.6581405"
21e7cd2267f6b05c,portalinmobiliario,"Sara Del Campo 535 - Departamento 1d1b, Santiago",340278,,True,460278,1,1,32.0,"Sara Del Campo 535, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4444731,-70.6436164,65,True,False,https://portalinmobiliario.com/MLC-4000546202-sara-del-campo-535-departamento-1d1b-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4444731,-70.6436164"
5d52723d027630a0,portalinmobiliario,Edificio Urbana Vista Norte Piso 2,354000,,True,474000,,1,28.0,"Av. Vicuña Mackenna 30, Plaza Italia, Providencia",Providencia,Providencia,,,-33.4366001,-70.6353906,65,True,False,https://portalinmobiliario.com/MLC-4042634226-edificio-urbana-vista-norte-piso-2-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4366001,-70.6353906"
1622308a22360d58,portalinmobiliario,Portugal | Metro Santa Isabel | 1d +1b+ Bod | Piso 6,360000,,True,480000,1,1,42.0,"PORTUGAL | METRO SANTA ISABEL | 1D +1B+ BOD | PISO 6, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.44575,-70.655625,65,True,False,https://portalinmobiliario.com/MLC-2020556547-portugal-metro-santa-isabel-1d-1b-bod-piso-6-_JM,"https://www.google.com/maps/search/?api=1&query=-33.44575,-70.655625"
ef2cee415d568c88,portalinmobiliario,Espacio Práctico De 1 Ambiente Para Vivir O Trabajar.,380000,,True,500000,1,1,18.0,"Av. Providencia 1443, Providencia, Manuel Montt, Providencia",Providencia,Manuel Montt,,,-33.4281276,-70.6182842,65,True,False,https://portalinmobiliario.com/MLC-2016430037-espacio-practico-de-1-ambiente-para-vivir-o-trabajar-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4281276,-70.6182842"
fc2d3bfea4d9782f,portalinmobiliario,Departamento San Isidro Id: 74304,380000,,True,500000,1,1,36.0,"San Isidro, Santa Isabel, Santiago",Santiago,Santa Isabel,,,-33.4455331,-70.6441879,65,True,False,https://portalinmobiliario.com/MLC-4126576460-departamento-san-isidro-id-74304-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4455331,-70.6441879"
412c0ab9e50257bd,portalinmobiliario,Aarriendo Dpto Ñuñoa Excelente Conectividad,400000,,True,520000,1,1,37.0,"Bustamante, 900 - 1200, Metro Irarrázaval, Ñuñoa",Ñuñoa,Bustamante,,,-33.4500863,-70.6296109,65,True,False,https://portalinmobiliario.com/MLC-4105673086-aarriendo-dpto-nunoa-excelente-conectividad-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4500863,-70.6296109"
