id,fuente,titulo,moneda,precio_uf,precio_clp,gastos_comunes_clp,gastos_comunes_estimado,total_estimado_clp,dormitorios,banos,superficie_m2,antiguedad_anios,admite_mascotas,estacionamientos,bodegas,amoblado,piso,orientacion,direccion,comuna,barrio,metro_cercano,metro_dist_m,corredor,plazo_entrega,lat,lng,relevancia,match_perfecto,dentro_presupuesto,calza_dormitorios,es_nuevo,precio_anterior,precio_delta,grupo_carac,precio_grupo_prom,delta_grupo_pct,etiqueta_precio,url,google_maps
b5cb2def59455b29,portalinmobiliario,"2d Y 1b, Metro Baquedano, Oriente Luminoso",CLP,,430000,90000,False,520000,2,1,45.0,15,False,0,0,False,4,O,"Av. Vicuña Mackenna 600 - 900, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Ñuble,481,True,,-33.4660586,-70.6267044,100,True,True,True,False,,,Santa Isabel · 2D 1B · 35-50 m²,430000,0.0,normal,https://portalinmobiliario.com/MLC-2074130123-2d-y-1b-metro-baquedano-oriente-luminoso-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4660586,-70.6267044"
88ebd772ae79b220,portalinmobiliario,Arriendo Depto Amoblado 2 Habitaciones - Subercaseaux (805),CLP,,550000,110000,False,660000,2,1,60.0,,False,0,0,True,4,O,"VICTORIA SUBERCASEAUX 121, Barrio Lastarria, Santiago",Santiago,Lastarria,Santa Lucía,183,True,,-33.4393576,-70.6422517,100,True,True,True,False,,,Santiago · 2D · 50-65 m²,470000,17.0,caro,https://portalinmobiliario.com/MLC-4212553334-arriendo-depto-amoblado-2-habitaciones-subercaseaux-805-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4393576,-70.6422517"
744b7fd005e76bac,chilepropiedades,Departamento en Arriendo 600.000 Barrio Italia,CLP,,600000,,True,700000,2,1,60.0,,,,,,,,Departamento en Arriendo 600.000 Barrio Italia,Providencia,Barrio Italia,Santa Isabel,324,,,-33.452875000000006,-70.629375,100,True,True,True,False,,,Barrio Italia · 2D · 50-65 m²,720000,-16.7,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/av-condell/123623923,"https://www.google.com/maps/search/?api=1&query=-33.452875000000006,-70.629375"
1ed8d5e69500bb73,portalinmobiliario,Departamento En Arriendo Barrio Italia,CLP,,600000,,True,700000,2,1,60.0,,,,,,,,"Condell 900 - 1200, Providencia, Barrio Italia, Providencia",Providencia,Barrio Italia,Parque Bustamante,356,,,-33.4433263,-70.6268023,100,True,True,True,False,,,Barrio Italia · 2D · 50-65 m²,720000,-16.7,oferta,https://portalinmobiliario.com/MLC-2095176351-departamento-en-arriendo-barrio-italia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4433263,-70.6268023"
bc300721aaf68e7c,portalinmobiliario,Luminoso Atractivo Depto Lastarria,CLP,,600000,,True,700000,2,1,60.0,,,,,,,,"José Victorino Lastarria, 394, Barrio Lastarria, Santiago",Santiago,Lastarria,Universidad Católica,93,,,-33.4397371,-70.6412045,100,True,True,True,False,,,Santiago · 2D · 50-65 m²,470000,27.7,caro,https://portalinmobiliario.com/MLC-2122812131-luminoso-atractivo-depto-lastarria-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4397371,-70.6412045"
94307cec7701bc85,portalinmobiliario,"Depto En Arriendo 2d1b, Lira/santa Isabel ,stgo.",CLP,,370000,69000,False,439000,2,1,41.0,10,True,0,0,False,9,S,"Lira 499, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,772,True,,-33.4490501,-70.6391797,95,True,True,True,False,,,Santa Isabel · 2D 1B · 35-50 m²,430000,-14.0,oferta,https://portalinmobiliario.com/MLC-2076811615-depto-en-arriendo-2d1b-lirasanta-isabel-stgo-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4490501,-70.6391797"
24d96a1fef5ef3c3,portalinmobiliario,Departamento Comodo Con Excelente Ubicacion,CLP,,350000,115000,False,465000,2,1,40.0,,True,0,0,,11,SO,"San Isidro 292, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,696,True,,-33.4470301,-70.6438707,95,True,True,True,False,,,Santa Isabel · 2D 1B · 35-50 m²,430000,-18.6,oferta,https://portalinmobiliario.com/MLC-4145401506-departamento-comodo-con-excelente-ubicacion-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4470301,-70.6438707"
ec34542fce3cf13f,portalinmobiliario,"Oferta!!agosto 190 Mil 2 Dor, Metro Santa Lucia +56963937095",CLP,,380000,,True,480000,2,1,38.0,,,,,,,,"San Isidro 435, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Almagro,952,,,-33.4494684,-70.6434475,95,True,True,True,False,,,Santa Isabel · 2D 1B · 35-50 m²,430000,-11.6,oferta,https://portalinmobiliario.com/MLC-2102793109-ofertaagosto-190-mil-2-dor-metro-santa-lucia-56963937095-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4494684,-70.6434475"
1646d0a24a95379d,portalinmobiliario,"Departamento En Arriendo Calle San Isidro, Santiago Centro.",CLP,,400000,90000,False,490000,2,1,40.0,,True,0,1,False,4,,"San Isidro 250, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Almagro,601,True,,-33.4540333,-70.6420286,95,True,True,True,False,,,Santa Isabel · 2D 1B · 35-50 m²,430000,-7.0,normal,https://portalinmobiliario.com/MLC-2061520415-departamento-en-arriendo-calle-san-isidro-santiago-centro-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4540333,-70.6420286"
3983626498e755a4,portalinmobiliario,Depto Metro Santa Lucia Estacionamiento $ 440.000,CLP,,440000,90000,False,530000,2,1,48.0,10,True,1,1,False,1,SP,"Lira 1 - 300, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,926,True,,-33.4569983,-70.6369387,95,True,True,True,False,,,Santa Isabel · 2D 1B · 35-50 m²,430000,2.3,normal,https://portalinmobiliario.com/MLC-2091479099-depto-metro-santa-lucia-estacionamiento-440000-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4569983,-70.6369387"
f9cbdd9fe902f65a,portalinmobiliario,Depto 2d 1b San Isidro-centrico Gran Conectividad,CLP,,450000,,True,550000,2,1,42.0,,,,,,,,"San Isidro, 520, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Lucía,534,,,-33.4455331,-70.6441879,95,True,True,True,False,,,Santa Isabel · 2D 1B · 35-50 m²,430000,4.7,normal,https://portalinmobiliario.com/MLC-2114834011-depto-2d-1b-san-isidro-centrico-gran-conectividad-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4455331,-70.6441879"
f82ce0ca79c1e74d,portalinmobiliario,Arriendo Depto Amoblado 2 Habitaciones Lira (5341),CLP,,480000,,True,580000,2,1,44.0,,,,,,,,"Lira 238, Santa Isabel, Santiago",Santiago,Santa Isabel,Universidad Católica,663,,,-33.4463394,-70.6399301,95,True,True,True,False,,,Santa Isabel · 2D 1B · 35-50 m²,430000,11.6,caro,https://portalinmobiliario.com/MLC-4276968962-arriendo-depto-amoblado-2-habitaciones-lira-5341-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4463394,-70.6399301"
54fa1a0c094b2c5d,portalinmobiliario,Arrienda Depto Antigüo 2d Y 1b Providencia,CLP,,550000,,True,650000,2,1,40.0,,,,,,,,"José Manuel Infante, 1583, Barrio Italia, Providencia",Providencia,Barrio Italia,Parque Bustamante,1125,,,-33.4461314,-70.6191137,95,True,True,True,False,,,Providencia · 2D · 35-50 m²,653520,-15.8,oferta,https://portalinmobiliario.com/MLC-4288411852-arrienda-depto-antiguo-2d-y-1b-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4461314,-70.6191137"
71a1a79828d9a2dc,portalinmobiliario,Román Díaz / Eliodoro Yáñez,CLP,,560000,,True,660000,2,1,42.0,,,,,,,,"Román Díaz / Eliodoro Yáñez, Salvador, Providencia",Providencia,Salvador,Manuel Montt,656,,,-33.432299,-70.6214181,95,True,True,True,True,,,Providencia · 2D · 35-50 m²,653520,-14.3,oferta,https://portalinmobiliario.com/MLC-2129738343-roman-diaz-eliodoro-yanez-_JM,"https://www.google.com/maps/search/?api=1&query=-33.432299,-70.6214181"
5c9290099deb93f4,portalinmobiliario,Estacionamientos De Visitas Y Jardines,CLP,,600000,,True,700000,2,1,47.0,,,,,,,,"Eduardo De La Barra, Providencia, Inés De Suárez, Providencia",Providencia,Providencia,Chile España,1179,,,-33.4455183,-70.6128966,95,True,True,True,True,,,Providencia · 2D 1B · 35-50 m²,800000,-25.0,oferta,https://portalinmobiliario.com/MLC-2099520697-estacionamientos-de-visitas-y-jardines-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4455183,-70.6128966"
533063e3633a6cd8,portalinmobiliario,Arriendo Departamento En Providencia  Montecarmelo 30,CLP,,600000,,True,700000,2,1,52.0,,,,,,,,"Monte Carmelo 30, Providencia, Bellavista, Providencia",Providencia,Providencia,Pedro de Valdivia,503,,,-33.422375,-70.614,95,True,True,True,True,,,Providencia · 2D 1B · 50-65 m²,760000,-21.1,oferta,https://portalinmobiliario.com/MLC-4267870648-arriendo-departamento-en-providencia-montecarmelo-30-_JM,"https://www.google.com/maps/search/?api=1&query=-33.422375,-70.614"
82c88928739b57ae,portalinmobiliario,"Santa Isabel 55 - Departamento 2d2b(4c), Santiago",CLP,,394683,125312,False,519995,2,2,41.0,16,False,0,0,False,7,P,"Santa Isabel 55, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,359,True,,-33.4475073,-70.6329424,85,False,True,True,False,,,Santa Isabel · 2D 2B · 35-50 m²,435000,-9.3,normal,https://portalinmobiliario.com/MLC-2035106103-santa-isabel-55-departamento-2d2b4c-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4475073,-70.6329424"
28b1724ed2329d56,portalinmobiliario,Departamento Argomedo Id: 177395,CLP,,420000,,True,520000,2,2,45.0,,,,,,,,"Argomedo, Santa Isabel, Santiago",Santiago,Santa Isabel,Santa Isabel,257,,,-33.4492079,-70.6334373,85,False,True,True,True,,,Santa Isabel · 2D 2B · 35-50 m²,435000,-3.4,normal,https://portalinmobiliario.com/MLC-4304642504-departamento-argomedo-id-177395-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4492079,-70.6334373"
d04cd994b708e02e,portalinmobiliario,Departamento De 2d Y 2b  En Santa Isabel,CLP,,450000,,True,550000,2,2,40.0,,,,,,,,"Santa Isabel, 300 - 600, Santa Isabel, Santiago",Santiago,Santa Isabel,La Moneda,335,,,-33.4448365,-70.6566663,85,False,True,True,True,,,Santa Isabel · 2D 2B · 35-50 m²,435000,3.4,normal,https://portalinmobiliario.com/MLC-2129746989-departamento-de-2d-y-2b-en-santa-isabel-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4448365,-70.6566663"
653f2406265ddd27,portalinmobiliario,Funcional Departamento Amoblado Las Rastras,CLP,,490000,,True,590000,2,2,,,,,,,,,"LAS RASTRAS TALCA, Barrio Italia, Providencia",Providencia,Barrio Italia,Irarrázaval,320,,,-33.453250000000004,-70.624625,85,False,True,True,False,,,Providencia · 2D,730000,-32.9,oferta,https://portalinmobiliario.com/MLC-4303878884-funcional-departamento-amoblado-las-rastras-_JM,"https://www.google.com/maps/search/?api=1&query=-33.453250000000004,-70.624625"
2de1412ecc235f76,portalinmobiliario,Collective Bustamante,UF,12.0,490140,,True,590140,2,2,21.0,,,,,,,,"Av. Gral. Bustamante 655, Ñuñoa, Metro Irarrázaval, Ñuñoa",Ñuñoa,Bustamante,Parque Bustamante,406,True,Entrega inmediata,-33.439625,-70.62867499999999,85,False,True,True,False,,,Ñuñoa · 2D · <35 m²,521038,-5.9,normal,https://portalinmobiliario.com/MLC-3823269928-collective-bustamante-_JM,"https://www.google.com/maps/search/?api=1&query=-33.439625,-70.62867499999999"
0b32d607bb2312c6,portalinmobiliario,Depto Ideal ! Mariposa Impecable Con Estacionamento Y Bodega,CLP,,520000,,True,620000,2,2,50.0,,,,,,,,"Av. Sta. Rosa 1 - 300, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Matta,319,,,-33.4656501,-70.6424351,85,False,True,True,False,,,Santa Isabel · 2D 2B · 50-65 m²,520000,0.0,normal,https://portalinmobiliario.com/MLC-2099516137-depto-ideal-mariposa-impecable-con-estacionamento-y-bodega-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4656501,-70.6424351"
7588fc78d1cd6c66,portalinmobiliario,Moderno Y Luminoso Departamento 2 Dormitorios  C/estac.,CLP,,580000,,True,680000,2,2,55.0,,,,,,,,"Av. Vicuña Mackenna 600, Providencia, Barrio Italia, Providencia",Providencia,Barrio Italia,Parque Bustamante,334,,,-33.4416503,-70.6338765,85,False,True,True,True,,,Barrio Italia · 2D 2B · 50-65 m²,730000,-20.5,oferta,https://portalinmobiliario.com/MLC-4304641568-moderno-y-luminoso-departamento-2-dormitorios-cestac-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4416503,-70.6338765"
93e296828f54e781,portalinmobiliario,Departamento Arriendo 2d2b Con Estac Y Bod Pintado Santiago,CLP,,590000,105000,False,695000,2,2,51.0,7,False,1,1,False,10,P,"Calle Lira Metro L1 L3 Y L5 | Arriendo Depto 2D2B Mariposa Con Est Y Bod | Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Bustamante,379,True,,-33.4435,-70.634625,85,False,True,True,False,,,Santa Isabel · 2D 2B · 50-65 m²,520000,13.5,caro,https://portalinmobiliario.com/MLC-4219656718-departamento-arriendo-2d2b-con-estac-y-bod-pintado-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4435,-70.634625"
b01e847421cc56f5,portalinmobiliario,Av Santa María/ Metro Baquedano,CLP,,600000,,True,700000,2,2,54.0,,,,,,,,"Av. Sta. María 0112, Providencia, Bellavista, Providencia",Providencia,Providencia,Baquedano,242,,,-33.4351527,-70.6327513,85,False,True,True,True,,,Providencia · 2D 2B · 50-65 m²,750000,-20.0,oferta,https://portalinmobiliario.com/MLC-2044188961-av-santa-maria-metro-baquedano-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4351527,-70.6327513"
90fee71a5be4a3a7,portalinmobiliario,Se Arrienda Departamento Estilo Mariposa Santa Isabel,CLP,,600000,,True,700000,2,2,60.0,,,,,,,,"Portugal, 500, Santa Isabel, Santiago",Santiago,Santa Isabel,Ñuble,318,,,-33.4665798,-70.6305726,85,False,True,True,False,,,Santa Isabel · 2D 2B · 50-65 m²,520000,15.4,caro,https://portalinmobiliario.com/MLC-4279437668-se-arrienda-departamento-estilo-mariposa-santa-isabel-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4665798,-70.6305726"
47cf1b139e1ce0e0,chilepropiedades,"Arriendo Dpto Cercano Metro Parque Almagro (178256), Santiago",CLP,,280000,,True,380000,2,1,46.0,,,,,,,,"Arriendo Dpto Cercano Metro Parque Almagro (178256), Santiago",Santiago,,Universidad de Chile,131,,,-33.441875,-70.64875,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-28.7,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/arriendo-dpto-cercano-metro-parque-almagro-178256/127329602,"https://www.google.com/maps/search/?api=1&query=-33.441875,-70.64875"
5acd78e4d20ed707,portalinmobiliario,San Isidro 543,CLP,,330000,75000,False,405000,2,2,31.0,,,,,,,,"San Isidro 543, Santiago, Santa Isabel, Santiago",Santiago,Santa Isabel,Parque Almagro,809,,,-33.451076,-70.642898,80,False,True,True,False,,,Santiago · 2D · <35 m²,330000,0.0,normal,https://portalinmobiliario.com/MLC-1573161015-san-isidro-543-_JM,"https://www.google.com/maps/search/?api=1&query=-33.451076,-70.642898"
453e73d8530f9da5,chilepropiedades,"San martín 870 metro santa ana, Santiago",CLP,,310000,,True,410000,2,1,52.0,,,,,,,,"San martín 870 metro santa ana, Santiago",Santiago,,Universidad de Chile,278,,,-33.442375,-70.646375,80,False,True,True,False,,,Santiago · 2D 1B · 50-65 m²,430000,-27.9,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/san-martin-870-metro-santa-ana/127448912,"https://www.google.com/maps/search/?api=1&query=-33.442375,-70.646375"
56ab50ac28107f2b,portalinmobiliario,"Disponible Hoy, Cerca Del Metro Franklin",CLP,,310000,,True,410000,2,1,33.0,,,,,,,,"General Gana 1063, 0, Franklin - Biobío, Santiago",Santiago,,Franklin,312,,,-33.4709074,-70.6478375,80,False,True,True,True,,,Santiago · 2D 1B · <35 m²,335000,-7.5,normal,https://portalinmobiliario.com/MLC-2098586473-disponible-hoy-cerca-del-metro-franklin-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4709074,-70.6478375"
e64fac0b7d4aca94,portalinmobiliario,Home Inclusive Manuel Rodriguez,CLP,,312000,,True,412000,2,1,22.0,,,,,,,,"Guardia Marina Ernesto Riquelme 479, Santiago, Barrio Brasil, Santiago",Santiago,,La Moneda,237,,,-33.44175,-70.65175,80,False,True,True,False,,,Santiago · 2D 1B · <35 m²,335000,-6.9,normal,https://portalinmobiliario.com/MLC-3245950986-home-inclusive-manuel-rodriguez-_JM,"https://www.google.com/maps/search/?api=1&query=-33.44175,-70.65175"
baa25243f12b8981,portalinmobiliario,"Sargento Aldea, 2d 1b, 1b, Metro Rondizzoni",CLP,,330000,,True,430000,2,1,33.0,,,,,,,,"Sargento Aldea 1156, Parque O'Higgins, Santiago",Santiago,,Franklin,425,,,-33.4687822,-70.6490821,80,False,True,True,True,,,Santiago · 2D 1B · <35 m²,335000,-1.5,normal,https://portalinmobiliario.com/MLC-4306688322-sargento-aldea-2d-1b-1b-metro-rondizzoni-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4687822,-70.6490821"
f168c868eb1dcedd,portalinmobiliario,Excelente Dpto 2d1b - 46m2 Oferta Única! Sin Comisión,CLP,,332000,,True,432000,2,1,42.0,,,,,,,,"Morandé 696, Santiago, Centro Histórico De Santiago, Santiago",Santiago,,Plaza de Armas,367,,,-33.4366395,-70.6543037,80,False,True,True,True,,,Santiago · 2D 1B · 35-50 m²,392955,-15.5,oferta,https://portalinmobiliario.com/MLC-2064056499-excelente-dpto-2d1b-46m2-oferta-unica-sin-comision-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4366395,-70.6543037"
c42095fe10e4412f,chilepropiedades,Arriendo Departamento Santiago Centro,CLP,,350000,,True,450000,2,1,60.0,,,,,,,,Arriendo Departamento Santiago Centro,Santiago,,Plaza de Armas,204,,,-33.439125,-70.65212500000001,80,False,True,True,False,,,Santiago · 2D 1B · 50-65 m²,430000,-18.6,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/rosas-3286/127453521,"https://www.google.com/maps/search/?api=1&query=-33.439125,-70.65212500000001"
331faeb73e9887ed,chilepropiedades,Arriendo Depto Santiago,CLP,,350000,,True,450000,2,1,40.0,,,,,,,,Arriendo Depto Santiago,Santiago,,La Moneda,336,,,-33.4455,-70.65575000000001,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-10.9,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/san-francisco/127170777,"https://www.google.com/maps/search/?api=1&query=-33.4455,-70.65575000000001"
b234a8338ebac6ae,chilepropiedades,Departamento en Arriendo en Barrio Universitario,CLP,,350000,,True,450000,2,1,31.0,,,,,,,,Departamento en Arriendo en Barrio Universitario,Santiago,,Santa Lucía,200,,,-33.44025,-70.64525,80,False,True,True,False,,,Santiago · 2D 1B · <35 m²,335000,4.5,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/sazie-2054/125469631,"https://www.google.com/maps/search/?api=1&query=-33.44025,-70.64525"
bf09260296680a98,chilepropiedades,"Avenida Santa Rosa 835, Santiago",CLP,,350000,,True,450000,2,1,47.0,,,,,,,,"Avenida Santa Rosa 835, Santiago",Santiago,,Parque Almagro,376,,,-33.4550664,-70.6441855,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-10.9,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/avenida-santa-rosa-835/108189140,"https://www.google.com/maps/search/?api=1&query=-33.4550664,-70.6441855"
9e979be3a03bde89,portalinmobiliario,Arriendo Depto 2 Dorm 1 Baño C/bod Y Est  San Diego 1344,CLP,,350000,,True,450000,2,1,41.0,,,,,,,,"San Diego 1344, Santiago, Parque O'Higgins, Santiago",Santiago,,Matta,446,,,-33.462984,-70.6488088,80,False,True,True,True,,,Santiago · 2D 1B · 35-50 m²,392955,-10.9,oferta,https://portalinmobiliario.com/MLC-4145431954-arriendo-depto-2-dorm-1-bano-cbod-y-est-san-diego-1344-_JM,"https://www.google.com/maps/search/?api=1&query=-33.462984,-70.6488088"
16f771f5c44c89ee,portalinmobiliario,$ 350.000 Arriendo Depto. Vic Mackenna Metro Ñuble,CLP,,350000,,True,450000,2,1,38.0,,,,,,,,"Av. Vicuña Mackenna 1725, Ñuñoa, Santiago, Bogotá - Sierra Bella, Santiago",Santiago,,Ñuble,438,,,-33.4664055,-70.6269386,80,False,True,True,True,,,Santiago · 2D 1B · 35-50 m²,392955,-10.9,oferta,https://portalinmobiliario.com/MLC-2055388851--350000-arriendo-depto-vic-mackenna-metro-nuble-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4664055,-70.6269386"
28b4e80220773dd5,portalinmobiliario,Departamento 2 Dormitorios Amplios Full Remodelado,CLP,,360000,,True,460000,2,1,46.0,,,,,,,,"FUTURA LINEA 7 DEL METRO, PARQUE LA FAMILIA, Parque Los Reyes, Santiago",Santiago,,Universidad de Chile,486,,,-33.44475,-70.646625,80,False,True,True,True,,,Santiago · 2D 1B · 35-50 m²,392955,-8.4,normal,https://portalinmobiliario.com/MLC-4282524512-departamento-2-dormitorios-amplios-full-remodelado-_JM,"https://www.google.com/maps/search/?api=1&query=-33.44475,-70.646625"
e4aa93c67d71e83e,portalinmobiliario,Arturo Prat 1237 Depto 2 Dorms Con 1 Baño Piso 12,CLP,,361300,,True,461300,2,1,42.0,,,,,,,,"Arturo Prat 1237, Santiago., Parque O'Higgins, Santiago",Santiago,,Matta,344,,,-33.4615962,-70.6472464,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-8.1,normal,https://portalinmobiliario.com/MLC-2081856929-arturo-prat-1237-depto-2-dorms-con-1-bano-piso-12-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4615962,-70.6472464"
1d76ea58c5bd56c9,portalinmobiliario,Edificio Santa Rosa,CLP,,363000,,True,463000,2,1,38.0,,,,,,,,"Av. Sta. Rosa 1185, Santiago, Parque O'Higgins, Santiago",Santiago,,Matta,325,,,-33.4602647,-70.6431463,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-7.6,normal,https://portalinmobiliario.com/MLC-2798187418-edificio-santa-rosa-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4602647,-70.6431463"
561a59d0cfecda78,chilepropiedades,"Coquimbo, Santiago",CLP,,364000,,True,464000,2,1,55.0,,,,,,,,"Coquimbo, Santiago",Santiago,,Parque Almagro,125,,,-33.456392,-70.6467579,80,False,True,True,False,,,Santiago · 2D 1B · 50-65 m²,430000,-15.3,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/coquimbo/124739708,"https://www.google.com/maps/search/?api=1&query=-33.456392,-70.6467579"
623b6ac2c73e53a3,portalinmobiliario,Departamento Coquimbo Id: 140243,CLP,,364000,,True,464000,2,1,50.0,,,,,,,,"Coquimbo, San Diego, Santiago",Santiago,,Parque Almagro,125,,,-33.456392,-70.6467579,80,False,True,True,True,,,Santiago · 2D 1B · 50-65 m²,430000,-15.3,oferta,https://portalinmobiliario.com/MLC-2125789201-departamento-coquimbo-id-140243-_JM,"https://www.google.com/maps/search/?api=1&query=-33.456392,-70.6467579"
062fdd3ce5371626,portalinmobiliario,Departamento San Pablo Id: 111802,CLP,,370000,,True,470000,2,1,41.0,,,,,,,,"San Pablo, Centro Histórico De Santiago, Santiago",Santiago,,Plaza de Armas,426,,,-33.4342729,-70.6523835,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-5.8,normal,https://portalinmobiliario.com/MLC-2099519577-departamento-san-pablo-id-111802-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4342729,-70.6523835"
5a0aa4ecb1307d39,portalinmobiliario,Edificio Vicuña Mackenna Vista Sur Piso 8,CLP,,370000,,True,470000,2,1,41.0,,,,,,,,"Vicuña Mackenna 1751, Bogotá - Sierra Bella, Santiago",Santiago,,Ñuble,419,,,-33.4666927,-70.6268567,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-5.8,normal,https://portalinmobiliario.com/MLC-4142591460-edificio-vicuna-mackenna-vista-sur-piso-8-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4666927,-70.6268567"
d3bd2399d3f2d2e6,portalinmobiliario,Vista Parque,CLP,,403000,75000,False,478000,2,2,31.0,,,,,,,,"Av. Pedro De Valdivia 5223, Ñuñoa, Estadio Nacional, Ñuñoa",Ñuñoa,Pedro de Valdivia,Chile España,1792,,,-33.471559,-70.6066391,80,False,True,True,False,,,Ñuñoa · 2D · <35 m²,521038,-22.7,oferta,https://portalinmobiliario.com/MLC-1557822997-vista-parque-_JM,"https://www.google.com/maps/search/?api=1&query=-33.471559,-70.6066391"
f48b8fd03146a3aa,chilepropiedades,"Nataniel Cox, Santiago",CLP,,380000,,True,480000,2,1,48.0,,,,,,,,"Nataniel Cox, Santiago",Santiago,,Parque Almagro,476,,,-33.457109,-70.6521066,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-3.3,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/nataniel-cox/25407226,"https://www.google.com/maps/search/?api=1&query=-33.457109,-70.6521066"
0ab0e1f34b846ced,portalinmobiliario,Departamento Nataniel Cox Id: 116455,CLP,,380000,,True,480000,2,1,46.0,,,,,,,,"Nataniel Cox, Parque O'Higgins, Santiago",Santiago,,Parque Almagro,476,,,-33.457109,-70.6521066,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-3.3,normal,https://portalinmobiliario.com/MLC-4296984272-departamento-nataniel-cox-id-116455-_JM,"https://www.google.com/maps/search/?api=1&query=-33.457109,-70.6521066"
0808b677c62d587e,portalinmobiliario,Edificio Chiloé Vista Sur Piso 13,CLP,,380000,,True,480000,2,1,42.0,,,,,,,,"Chiloé 1295, Parque O'Higgins, Santiago",Santiago,,Matta,280,,,-33.4614401,-70.6462642,80,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,392955,-3.3,normal,https://portalinmobiliario.com/MLC-4160891218-edificio-chiloe-vista-sur-piso-13-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4614401,-70.6462642"
ff08efb40b16225c,portalinmobiliario,Arriendo Bello Depto 2d 1b Metro Matta,CLP,,380000,,True,480000,2,1,40.0,,,,,,,,"Porvenir - Arriendo Depto 2d 1b, 0, San Diego, Santiago",Santiago,,La Moneda,234,,,-33.442875,-70.651375,80,False,True,True,True,,,Santiago · 2D 1B · 35-50 m²,392955,-3.3,normal,https://portalinmobiliario.com/MLC-2082125367-arriendo-bello-depto-2d-1b-metro-matta-_JM,"https://www.google.com/maps/search/?api=1&query=-33.442875,-70.651375"
